Task ID,Date (task completed),Insert Date,Group Name,Sub Group,Task Labels,Task Name,Rewarded,ADA,GMBL,AGIX,USD,Transaction ID
3587,26.04.23,16.05.23,SingularityNET,Strategy Guild,"Community Communication,Operations,Coordination",4/26/2023 STRATEGY GUILD WEEKLY MEETING- TASK POINTS 1.5,TRUE,0,300,0,0,f14b1a3ba42be71761a8a5f81b8e3d95e1fc5661eeabad8b0038ff7ba53a6714
3588,26.04.23,16.05.23,SingularityNET,Strategy Guild,"Community Communication,Operations,Coordination",4/26/2023 STRATEGY GUILD WEEKLY MEETING- TASK POINTS 1.5,TRUE,0,300,0,0,f14b1a3ba42be71761a8a5f81b8e3d95e1fc5661eeabad8b0038ff7ba53a6714
3095,27.04.23,30.04.23,SingularityNET,Ambassador Program,Community Communication,"AI Sandbox with ChatGPT4, Fly & Felix - 27.4.2023",TRUE,0,150,0,0,f14b1a3ba42be71761a8a5f81b8e3d95e1fc5661eeabad8b0038ff7ba53a6714
3096,27.04.23,30.04.23,SingularityNET,Ambassador Program,Community Communication,"AI Sandbox with ChatGPT4, Fly & Felix - 27.4.2023",TRUE,0,150,0,0,f14b1a3ba42be71761a8a5f81b8e3d95e1fc5661eeabad8b0038ff7ba53a6714
3097,27.04.23,30.04.23,SingularityNET,Ambassador Program,Community Communication,"AI Sandbox with ChatGPT4, Fly & Felix - 27.4.2023",TRUE,0,150,0,0,e29bd8006898058afa17ebf1e95e518179a4bffdd7fb5730ab4b4f422af4b73e
3098,27.04.23,30.04.23,SingularityNET,Ambassador Program,Community Communication,"AI Sandbox with ChatGPT4, Fly & Felix - 27.4.2023",TRUE,0,150,0,0,e29bd8006898058afa17ebf1e95e518179a4bffdd7fb5730ab4b4f422af4b73e
3099,27.04.23,30.04.23,SingularityNET,Ambassador Program,Community Communication,"AI Sandbox with ChatGPT4, Fly & Felix - 27.4.2023",TRUE,0,150,0,0,f14b1a3ba42be71761a8a5f81b8e3d95e1fc5661eeabad8b0038ff7ba53a6714
3100,27.04.23,30.04.23,SingularityNET,Ambassador Program,Community Communication,"AI Sandbox with ChatGPT4, Fly & Felix - 27.4.2023",TRUE,0,150,0,0,f14b1a3ba42be71761a8a5f81b8e3d95e1fc5661eeabad8b0038ff7ba53a6714
3101,27.04.23,30.04.23,SingularityNET,Ambassador Program,Community Communication,"AI Sandbox with ChatGPT4, Fly & Felix - 27.4.2023",TRUE,0,150,0,0,f14b1a3ba42be71761a8a5f81b8e3d95e1fc5661eeabad8b0038ff7ba53a6714
3102,27.04.23,30.04.23,SingularityNET,Ambassador Program,Community Communication,"AI Sandbox with ChatGPT4, Fly & Felix - 27.4.2023",TRUE,0,150,0,0,e29bd8006898058afa17ebf1e95e518179a4bffdd7fb5730ab4b4f422af4b73e
3103,27.04.23,30.04.23,SingularityNET,Ambassador Program,Community Communication,"AI Sandbox with ChatGPT4, Fly & Felix - 27.4.2023",TRUE,0,150,0,0,f14b1a3ba42be71761a8a5f81b8e3d95e1fc5661eeabad8b0038ff7ba53a6714
3156,27.04.23,30.04.23,SingularityNET,Treasury Guild,"Community Communication,Operations,Coordination",Participate in Treasury Guild 27.04.23,TRUE,0,100,0,0,b297365a480cf4026a6dddd032d6975a3d3f65da6a95d70dc98c41fd82f6e9d2
3157,27.04.23,30.04.23,SingularityNET,Treasury Guild,"Community Communication,Operations,Coordination",Participate in Treasury Guild 27.04.23,TRUE,0,100,0,0,b297365a480cf4026a6dddd032d6975a3d3f65da6a95d70dc98c41fd82f6e9d2
3158,27.04.23,30.04.23,SingularityNET,Treasury Guild,"Community Communication,Operations,Coordination",Participate in Treasury Guild 27.04.23,TRUE,0,100,0,0,b297365a480cf4026a6dddd032d6975a3d3f65da6a95d70dc98c41fd82f6e9d2
3159,27.04.23,30.04.23,SingularityNET,Treasury Guild,"Community Communication,Operations,Coordination",Participate in Treasury Guild 27.04.23,TRUE,0,100,0,0,b297365a480cf4026a6dddd032d6975a3d3f65da6a95d70dc98c41fd82f6e9d2
3160,27.04.23,30.04.23,SingularityNET,Treasury Guild,"Community Communication,Operations,Coordination",Participate in Treasury Guild 27.04.23,TRUE,0,100,0,0,b297365a480cf4026a6dddd032d6975a3d3f65da6a95d70dc98c41fd82f6e9d2
3161,27.04.23,30.04.23,SingularityNET,Treasury Guild,"Community Communication,Operations,Coordination",Participate in Treasury Guild 27.04.23,TRUE,0,100,0,0,b297365a480cf4026a6dddd032d6975a3d3f65da6a95d70dc98c41fd82f6e9d2
3162,27.04.23,30.04.23,SingularityNET,Treasury Guild,"Community Communication,Operations,Coordination",Participate in Treasury Guild 27.04.23,TRUE,0,100,0,0,b297365a480cf4026a6dddd032d6975a3d3f65da6a95d70dc98c41fd82f6e9d2
3163,27.04.23,30.04.23,SingularityNET,Treasury Guild,"Community Communication,Operations,Coordination",Participate in Treasury Guild 27.04.23,TRUE,0,100,0,0,e29bd8006898058afa17ebf1e95e518179a4bffdd7fb5730ab4b4f422af4b73e
3138,28.04.23,30.04.23,SingularityNET,Video Workgroup,"Operations,Community Communication,Coordination",Meeting for Video Workgroup - 28.04.23,TRUE,0,100,0,0,b297365a480cf4026a6dddd032d6975a3d3f65da6a95d70dc98c41fd82f6e9d2
3139,28.04.23,30.04.23,SingularityNET,Video Workgroup,"Operations,Community Communication,Coordination",Meeting for Video Workgroup - 28.04.23,TRUE,0,100,0,0,e29bd8006898058afa17ebf1e95e518179a4bffdd7fb5730ab4b4f422af4b73e
3140,28.04.23,30.04.23,SingularityNET,Video Workgroup,"Operations,Community Communication,Coordination",Meeting for Video Workgroup - 28.04.23,TRUE,0,100,0,0,b297365a480cf4026a6dddd032d6975a3d3f65da6a95d70dc98c41fd82f6e9d2
3141,28.04.23,30.04.23,SingularityNET,Video Workgroup,"Operations,Community Communication,Coordination",Meeting for Video Workgroup - 28.04.23,TRUE,0,100,0,0,b297365a480cf4026a6dddd032d6975a3d3f65da6a95d70dc98c41fd82f6e9d2
3142,28.04.23,30.04.23,SingularityNET,Video Workgroup,"Operations,Community Communication,Coordination",Meeting for Video Workgroup - 28.04.23,TRUE,0,100,0,0,b297365a480cf4026a6dddd032d6975a3d3f65da6a95d70dc98c41fd82f6e9d2
3143,28.04.23,30.04.23,SingularityNET,Video Workgroup,"Operations,Community Communication,Coordination",Meeting for Video Workgroup - 28.04.23,TRUE,0,100,0,0,e29bd8006898058afa17ebf1e95e518179a4bffdd7fb5730ab4b4f422af4b73e
3144,28.04.23,30.04.23,SingularityNET,Video Workgroup,"Operations,Community Communication,Coordination",Meeting for Video Workgroup - 28.04.23,TRUE,0,100,0,0,c948c74e182bbe1772e4904bb72537b37fdadf7b3da18a828eb613016e399ff6
3146,28.04.23,02.05.23,SingularityNET,Video Workgroup,Operations,Submit your portfolio for the Video Workgroup 28.04.23,TRUE,0,10,0,0,c948c74e182bbe1772e4904bb72537b37fdadf7b3da18a828eb613016e399ff6
3147,28.04.23,02.05.23,SingularityNET,Video Workgroup,Operations,Submit your portfolio for the Video Workgroup 28.04.23,TRUE,0,10,0,0,c1d9cdeb3d9de5573b6f9b452865c38aef574aa5bec0c62f0198a619dc6f157e
3188,28.04.23,30.04.23,SingularityNET,Marketing Guild,"Operations,Coordination,Community Communication",Marketing Guild Meeting - 28.4.23,TRUE,0,100,0,0,e29bd8006898058afa17ebf1e95e518179a4bffdd7fb5730ab4b4f422af4b73e
3189,28.04.23,30.04.23,SingularityNET,Marketing Guild,"Operations,Coordination,Community Communication",Marketing Guild Meeting - 28.4.23,TRUE,0,100,0,0,e29bd8006898058afa17ebf1e95e518179a4bffdd7fb5730ab4b4f422af4b73e
3190,28.04.23,30.04.23,SingularityNET,Marketing Guild,"Operations,Coordination,Community Communication",Marketing Guild Meeting - 28.4.23,TRUE,0,100,0,0,b297365a480cf4026a6dddd032d6975a3d3f65da6a95d70dc98c41fd82f6e9d2
3191,28.04.23,30.04.23,SingularityNET,Marketing Guild,"Operations,Coordination,Community Communication",Marketing Guild Meeting - 28.4.23,TRUE,0,100,0,0,c948c74e182bbe1772e4904bb72537b37fdadf7b3da18a828eb613016e399ff6
3192,28.04.23,30.04.23,SingularityNET,Marketing Guild,"Operations,Coordination,Community Communication",Marketing Guild Meeting - 28.4.23,TRUE,0,100,0,0,e29bd8006898058afa17ebf1e95e518179a4bffdd7fb5730ab4b4f422af4b73e
3193,28.04.23,30.04.23,SingularityNET,Marketing Guild,"Operations,Coordination,Community Communication",Marketing Guild Meeting - 28.4.23,TRUE,0,100,0,0,b297365a480cf4026a6dddd032d6975a3d3f65da6a95d70dc98c41fd82f6e9d2
3194,28.04.23,30.04.23,SingularityNET,Marketing Guild,"Operations,Coordination,Community Communication",Marketing Guild Meeting - 28.4.23,TRUE,0,100,0,0,b297365a480cf4026a6dddd032d6975a3d3f65da6a95d70dc98c41fd82f6e9d2
3195,28.04.23,30.04.23,SingularityNET,Marketing Guild,"Operations,Coordination,Community Communication",Marketing Guild Meeting - 28.4.23,TRUE,0,100,0,0,b297365a480cf4026a6dddd032d6975a3d3f65da6a95d70dc98c41fd82f6e9d2
3196,28.04.23,30.04.23,SingularityNET,Marketing Guild,"Operations,Coordination,Community Communication",Marketing Guild Meeting - 28.4.23,TRUE,0,100,0,0,b297365a480cf4026a6dddd032d6975a3d3f65da6a95d70dc98c41fd82f6e9d2
3197,28.04.23,30.04.23,SingularityNET,Marketing Guild,"Operations,Coordination,Community Communication",Marketing Guild Meeting - 28.4.23,TRUE,0,100,0,0,b297365a480cf4026a6dddd032d6975a3d3f65da6a95d70dc98c41fd82f6e9d2
3198,28.04.23,30.04.23,SingularityNET,Marketing Guild,"Operations,Coordination,Community Communication",Marketing Guild Meeting - 28.4.23,TRUE,0,100,0,0,b297365a480cf4026a6dddd032d6975a3d3f65da6a95d70dc98c41fd82f6e9d2
3199,28.04.23,30.04.23,SingularityNET,Marketing Guild,"Operations,Coordination,Community Communication",Marketing Guild Meeting - 28.4.23,TRUE,0,100,0,0,e29bd8006898058afa17ebf1e95e518179a4bffdd7fb5730ab4b4f422af4b73e
2543,30.04.23,16.03.23,SingularityNET,Ambassador Translator,Content Creation,[added to forum] Verify translation Chinese - April Ecosystem Update -20USD,TRUE,0,200,2,20,ae94c02dbc435cbe70a03752d626bdd8f904d8e0ab5b8f1ddf64fc5997a38d16
2944,30.04.23,11.04.23,SingularityNET,Ambassador Program,"Documentation,Operations",Setting up Daolens platform - 02 Apr,TRUE,0,200,2,0,5b42288ca08ad022ebecb6bf1f08994d679dd1758c7bb3dd544ef80a867ec436
3395,31.03.23,30.04.23,SingularityNET,Treasury Guild,"Operations,Community Communication,Reporting,Documenting",Headelf Activity List March/April 2023,TRUE,0,1600,4285,0,b297365a480cf4026a6dddd032d6975a3d3f65da6a95d70dc98c41fd82f6e9d2
3396,31.03.23,30.04.23,SingularityNET,Treasury Guild,"Operations,Community Communication,Reporting,Documenting",Cran's Activity List - March & Apri,TRUE,0,5525,4285,0,b297365a480cf4026a6dddd032d6975a3d3f65da6a95d70dc98c41fd82f6e9d2
3129,30.04.23,,SingularityNET,Strategy Guild,"Community Communication,Operations",Questions for Ambassadors,TRUE,0,100,0,0,e29bd8006898058afa17ebf1e95e518179a4bffdd7fb5730ab4b4f422af4b73e
3130,30.04.23,,SingularityNET,Strategy Guild,"Community Communication,Operations",Questions for Ambassadors,TRUE,0,100,0,0,f14b1a3ba42be71761a8a5f81b8e3d95e1fc5661eeabad8b0038ff7ba53a6714
3131,30.04.23,,SingularityNET,Strategy Guild,"Community Communication,Operations",Questions for Ambassadors,TRUE,0,100,0,0,f14b1a3ba42be71761a8a5f81b8e3d95e1fc5661eeabad8b0038ff7ba53a6714
3132,30.04.23,,SingularityNET,Strategy Guild,"Community Communication,Operations",Questions for Ambassadors,TRUE,0,100,0,0,f14b1a3ba42be71761a8a5f81b8e3d95e1fc5661eeabad8b0038ff7ba53a6714
3261,30.04.23,,SingularityNET,Process Guild,Content Creation,Create a Snet Community SPO document,TRUE,0,300,0,0,b297365a480cf4026a6dddd032d6975a3d3f65da6a95d70dc98c41fd82f6e9d2
3262,30.04.23,,SingularityNET,Process Guild,Content Creation,Create Zoom Calls for Guild & Working Groups,TRUE,0,200,0,0,b297365a480cf4026a6dddd032d6975a3d3f65da6a95d70dc98c41fd82f6e9d2
3312,30.04.23,,SingularityNET,Ambassador Translator,"Operations,Coordination,Onboarding",Onboard Veteran Translators,TRUE,0,1,0,0,b297365a480cf4026a6dddd032d6975a3d3f65da6a95d70dc98c41fd82f6e9d2
3398,30.04.23,30.04.23,SingularityNET,Treasury Guild,"Operations,Community Communication,Reporting,Documenting",Fly's Activity List - April '23,TRUE,0,3950,4285,0,b297365a480cf4026a6dddd032d6975a3d3f65da6a95d70dc98c41fd82f6e9d2
3399,30.04.23,30.04.23,SingularityNET,Process Guild,Community Communication,Rojo Average Discord Communication - April,TRUE,0,2000,0,0,b297365a480cf4026a6dddd032d6975a3d3f65da6a95d70dc98c41fd82f6e9d2
3400,30.04.23,30.04.23,SingularityNET,Process Guild,Community Communication,Peter Average Discord Communication - April,TRUE,0,6400,0,0,b297365a480cf4026a6dddd032d6975a3d3f65da6a95d70dc98c41fd82f6e9d2
3401,30.04.23,30.04.23,SingularityNET,Process Guild,Community Communication,Kenichi Average Discord Communication - April,TRUE,0,1700,0,0,b297365a480cf4026a6dddd032d6975a3d3f65da6a95d70dc98c41fd82f6e9d2
3402,30.04.23,30.04.23,SingularityNET,Process Guild,Community Communication,David Average Discord Communication - April,TRUE,0,3000,0,0,b297365a480cf4026a6dddd032d6975a3d3f65da6a95d70dc98c41fd82f6e9d2
3403,30.04.23,30.04.23,SingularityNET,Process Guild,Community Communication,Crandano Average Discord Communication - April,TRUE,0,2150,0,0,b297365a480cf4026a6dddd032d6975a3d3f65da6a95d70dc98c41fd82f6e9d2
3404,30.04.23,30.04.23,SingularityNET,Process Guild,Community Communication,Tommy Average Discord Communication - April,TRUE,0,1500,0,0,b297365a480cf4026a6dddd032d6975a3d3f65da6a95d70dc98c41fd82f6e9d2
3405,30.04.23,30.04.23,SingularityNET,Process Guild,Community Communication,Felix Average Discord Communication - April,TRUE,0,2750,0,0,b297365a480cf4026a6dddd032d6975a3d3f65da6a95d70dc98c41fd82f6e9d2
3406,30.04.23,30.04.23,SingularityNET,Process Guild,Community Communication,Tevo Average Discord Communication - April,TRUE,0,2750,0,0,b297365a480cf4026a6dddd032d6975a3d3f65da6a95d70dc98c41fd82f6e9d2
3407,30.04.23,30.04.23,SingularityNET,Process Guild,"Operations,Documenting",Initiate Ambassadors Governance framework document - April,TRUE,0,2000,0,0,b297365a480cf4026a6dddd032d6975a3d3f65da6a95d70dc98c41fd82f6e9d2
3394,30.04.23,,SingularityNET,Process Guild,Content Creation,Create a process for Veteran Translators,TRUE,0,950,0,0,b297365a480cf4026a6dddd032d6975a3d3f65da6a95d70dc98c41fd82f6e9d2
3436,30.04.23,,SingularityNET,Strategy Guild,Content Creation,Design and create an AI NFT for the Ambassadors 30 USD in Agix.,FALSE,0,300,0,30,
3437,30.04.23,,SingularityNET,Strategy Guild,"Onboarding,Content Creation",Create Onboarding project.,TRUE,0,215,0,0,f14b1a3ba42be71761a8a5f81b8e3d95e1fc5661eeabad8b0038ff7ba53a6714
3438,30.04.23,,SingularityNET,Strategy Guild,"Onboarding,Content Creation",Create Onboarding project.,TRUE,0,215,0,0,f14b1a3ba42be71761a8a5f81b8e3d95e1fc5661eeabad8b0038ff7ba53a6714
3465,30.04.23,,SingularityNET,Strategy Guild,Onboarding,Review & Input to Onboarding Outline,TRUE,0,200,0,0,f14b1a3ba42be71761a8a5f81b8e3d95e1fc5661eeabad8b0038ff7ba53a6714
3466,30.04.23,,SingularityNET,Strategy Guild,Onboarding,Review & Input to Onboarding Outline,TRUE,0,200,0,0,f14b1a3ba42be71761a8a5f81b8e3d95e1fc5661eeabad8b0038ff7ba53a6714
3467,30.04.23,,SingularityNET,Strategy Guild,Onboarding,Review & Input to Onboarding Outline,TRUE,0,200,0,0,c948c74e182bbe1772e4904bb72537b37fdadf7b3da18a828eb613016e399ff6
3468,30.04.23,,SingularityNET,Strategy Guild,Onboarding,Review & Input to Onboarding Outline,TRUE,0,200,0,0,f14b1a3ba42be71761a8a5f81b8e3d95e1fc5661eeabad8b0038ff7ba53a6714
3469,30.04.23,,SingularityNET,Strategy Guild,Onboarding,Review & Input to Onboarding Outline,TRUE,0,200,0,0,f14b1a3ba42be71761a8a5f81b8e3d95e1fc5661eeabad8b0038ff7ba53a6714
3470,30.04.23,,SingularityNET,Strategy Guild,Onboarding,Review & Input to Onboarding Outline,TRUE,0,200,0,0,f14b1a3ba42be71761a8a5f81b8e3d95e1fc5661eeabad8b0038ff7ba53a6714
3604,30.04.23,16.05.23,SingularityNET,Treasury Guild,"Operations,Community Communication,Reporting,Documenting",Felix Activity List April 2023,TRUE,0,100,4285,0,24146d1328c3c64f59248a14e8af9d02666586336c0617a128bc7bc1db85aa13
3801,30.04.23,30.04.23,SingularityNET,Treasury Guild,"Operations,Community Communication,Reporting,Documenting",tx2 - Fly's Activity List - April '23,TRUE,0,0,4285,0,24146d1328c3c64f59248a14e8af9d02666586336c0617a128bc7bc1db85aa13
4666,30.04.23,30.05.23,SingularityNET,Treasury Guild,"Documentation, Reporting",Felix Activity List April 2023 - missing rewards,TRUE,0,0,2548,0,4b376b2e8a4eb807b69b3f5c8abdfd18b817dc3af0968d364ceabdf8224ba59e
4667,30.04.23,30.05.23,SingularityNET,Treasury Guild,"Documentation, Reporting",Headelf Activity List April 2023 - missing rewards,TRUE,0,0,2548,0,4b376b2e8a4eb807b69b3f5c8abdfd18b817dc3af0968d364ceabdf8224ba59e
4668,30.04.23,30.05.23,SingularityNET,Treasury Guild,"Documentation, Reporting",Fly Activity List April 2023 - missing rewards,TRUE,0,0,2548,0,4b376b2e8a4eb807b69b3f5c8abdfd18b817dc3af0968d364ceabdf8224ba59e
3439,29.03.23,29.03.23,SingularityNET,Strategy Guild,"Community Communication,Operations,Coordination",3/29/23 meeting prep,TRUE,0,50,0,0,f14b1a3ba42be71761a8a5f81b8e3d95e1fc5661eeabad8b0038ff7ba53a6714
3441,29.03.23,29.03.23,SingularityNET,Strategy Guild,"Community Communication,Operations,Coordination",STRATEGY GUILD WEEKLY MEETING- TASK POINTS 3/29/2023,TRUE,0,200,0,0,f14b1a3ba42be71761a8a5f81b8e3d95e1fc5661eeabad8b0038ff7ba53a6714
3442,29.03.23,29.03.23,SingularityNET,Strategy Guild,"Community Communication,Operations,Coordination",STRATEGY GUILD WEEKLY MEETING- TASK POINTS 3/29/2023,TRUE,0,200,0,0,f14b1a3ba42be71761a8a5f81b8e3d95e1fc5661eeabad8b0038ff7ba53a6714
3443,29.03.23,29.03.23,SingularityNET,Strategy Guild,"Community Communication,Operations,Coordination",STRATEGY GUILD WEEKLY MEETING- TASK POINTS 3/29/2023,TRUE,0,200,0,0,f14b1a3ba42be71761a8a5f81b8e3d95e1fc5661eeabad8b0038ff7ba53a6714
3444,29.03.23,29.03.23,SingularityNET,Strategy Guild,"Community Communication,Operations,Coordination",STRATEGY GUILD WEEKLY MEETING- TASK POINTS 3/29/2023,TRUE,0,200,0,0,f14b1a3ba42be71761a8a5f81b8e3d95e1fc5661eeabad8b0038ff7ba53a6714
3445,29.03.23,29.03.23,SingularityNET,Strategy Guild,"Community Communication,Operations,Coordination",STRATEGY GUILD WEEKLY MEETING- TASK POINTS 3/29/2023,TRUE,0,200,0,0,f14b1a3ba42be71761a8a5f81b8e3d95e1fc5661eeabad8b0038ff7ba53a6714
3446,29.03.23,29.03.23,SingularityNET,Strategy Guild,"Community Communication,Operations,Coordination",STRATEGY GUILD WEEKLY MEETING- TASK POINTS 3/29/2023,TRUE,0,200,0,0,f14b1a3ba42be71761a8a5f81b8e3d95e1fc5661eeabad8b0038ff7ba53a6714
3127,02.05.23,,SingularityNET,Ambassador Program,"Documentation,Content Creation,Onboarding",Onboarding Dework Video,TRUE,0,900,0,0,e29bd8006898058afa17ebf1e95e518179a4bffdd7fb5730ab4b4f422af4b73e
3447,29.03.23,29.03.23,SingularityNET,Strategy Guild,"Community Communication,Operations,Coordination",STRATEGY GUILD WEEKLY MEETING- TASK POINTS 3/29/2023,TRUE,0,200,0,0,f14b1a3ba42be71761a8a5f81b8e3d95e1fc5661eeabad8b0038ff7ba53a6714
3448,29.03.23,29.03.23,SingularityNET,Strategy Guild,"Community Communication,Operations,Coordination",STRATEGY GUILD WEEKLY MEETING- TASK POINTS 3/29/2023,TRUE,0,200,0,0,f14b1a3ba42be71761a8a5f81b8e3d95e1fc5661eeabad8b0038ff7ba53a6714
3449,29.03.23,29.03.23,SingularityNET,Strategy Guild,"Community Communication,Operations,Coordination",STRATEGY GUILD WEEKLY MEETING- TASK POINTS 3/29/2023,TRUE,0,200,0,0,f14b1a3ba42be71761a8a5f81b8e3d95e1fc5661eeabad8b0038ff7ba53a6714
3450,29.03.23,29.03.23,SingularityNET,Strategy Guild,"Community Communication,Operations,Coordination",STRATEGY GUILD WEEKLY MEETING- TASK POINTS 3/29/2023,TRUE,0,200,0,0,f14b1a3ba42be71761a8a5f81b8e3d95e1fc5661eeabad8b0038ff7ba53a6714
3451,29.03.23,29.03.23,SingularityNET,Strategy Guild,"Community Communication,Operations,Coordination",STRATEGY GUILD WEEKLY MEETING- TASK POINTS 3/29/2023,TRUE,0,200,0,0,f14b1a3ba42be71761a8a5f81b8e3d95e1fc5661eeabad8b0038ff7ba53a6714
3452,29.03.23,29.03.23,SingularityNET,Strategy Guild,"Community Communication,Operations,Coordination",STRATEGY GUILD WEEKLY MEETING- TASK POINTS 3/29/2023,TRUE,0,200,0,0,f14b1a3ba42be71761a8a5f81b8e3d95e1fc5661eeabad8b0038ff7ba53a6714
3453,29.03.23,29.03.23,SingularityNET,Strategy Guild,"Community Communication,Operations,Coordination",STRATEGY GUILD WEEKLY MEETING- TASK POINTS 3/29/2023,TRUE,0,200,0,0,f14b1a3ba42be71761a8a5f81b8e3d95e1fc5661eeabad8b0038ff7ba53a6714
3134,02.05.23,,SingularityNET,Ambassador Translator,"Translation,Content Creation",Translate into Russian - Rejuve Launch Blogpost SNET - 10usd,TRUE,0,100,0,10,e29bd8006898058afa17ebf1e95e518179a4bffdd7fb5730ab4b4f422af4b73e
3135,02.05.23,,SingularityNET,Ambassador Translator,"Translation,Content Creation",Translate into Portuguese - Rejuve Launch Blogpost SNET - 10usd,TRUE,0,100,0,10,e29bd8006898058afa17ebf1e95e518179a4bffdd7fb5730ab4b4f422af4b73e
3145,02.05.23,,SingularityNET,Video Workgroup,Content Creation,Create Promotional Clips of the SingualarityNET Decentralisation Summit - 10USD,TRUE,0,100,0,10,e29bd8006898058afa17ebf1e95e518179a4bffdd7fb5730ab4b4f422af4b73e
3187,02.05.23,,SingularityNET,Marketing Guild,Community Communication,NuNet Public Alpha Testnet release Announcement Thread - 15USD,TRUE,0,150,0,15,e29bd8006898058afa17ebf1e95e518179a4bffdd7fb5730ab4b4f422af4b73e
3266,02.05.23,30.04.23,SingularityNET,Treasury Guild,"Operations,Coordination",Tevo and Stephen Call 02.05.23,TRUE,0,150,0,0,b297365a480cf4026a6dddd032d6975a3d3f65da6a95d70dc98c41fd82f6e9d2
3267,02.05.23,30.04.23,SingularityNET,Treasury Guild,"Operations,Coordination",Tevo and Stephen Call 02.05.23,TRUE,0,150,0,0,c948c74e182bbe1772e4904bb72537b37fdadf7b3da18a828eb613016e399ff6
3211,02.05.23,,SingularityNET,Marketing Guild,"Community Communication,Content Creation",CryptoFly's SNET Eco video - 450 USD,TRUE,0,1400,0,450,e29bd8006898058afa17ebf1e95e518179a4bffdd7fb5730ab4b4f422af4b73e
3212,02.05.23,,SingularityNET,Marketing Guild,Content Creation,Create Ambassador / Marketing Guild Gitbook - 20USD,TRUE,0,200,0,20,e29bd8006898058afa17ebf1e95e518179a4bffdd7fb5730ab4b4f422af4b73e
3331,02.05.23,09.05.23,SingularityNET,Video Workgroup,Documentation,Preparing slides for Townhall 02.05.23,TRUE,0,100,0,0,b297365a480cf4026a6dddd032d6975a3d3f65da6a95d70dc98c41fd82f6e9d2
